"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BPB1_02565",31.6089322606289,-2.97784495045423,0.343201449992182,-7.21979744115497,5.20650687154993e-13,1.13304506394173e-11
"BPB1_03985",478.742114722313,-2.97528500933495,0.319423287180636,-7.74923153281292,9.24503160492288e-15,2.43392368642775e-13
"BPB1_04003",1472.44098080982,-2.97428144205601,0.25037692313352,-9.88222640924672,4.97158427298864e-23,2.23597002677664e-21
"BPB1_04059",192.592296540796,2.96004946998223,0.499022190287401,4.92973963455497,8.23392797847501e-07,1.06312223205334e-05
"BPB1_05415",104.134174699764,-2.95623063145564,0.346467611156416,-7.08935136319786,1.34742030591002e-12,2.80773258339628e-11
"BPB1_04152",475.472949604791,-2.95243802343981,0.278257574850552,-8.81355350256674,1.21240208107753e-18,4.06418262830771e-17
"BPB1_04151",180.343549479766,-2.95092288531318,0.2542081176923,-9.64140290861931,5.34523966236099e-22,2.23629910525289e-20
"BPB1_03031",258.532643563703,-2.94702200851622,0.398652502159782,-6.13823316110892,8.34443295121453e-10,1.41175249647977e-08
"BPB1_05697",4619.33438055021,-2.94482136467237,0.443638179634103,-5.51084527190326,3.57114549658864e-08,5.28040335481888e-07
"BPB1_05719",514.386344597751,-2.9358517580788,0.546824733353601,-4.45453837309087,8.40738918178089e-06,9.7579955729186e-05
"BPB1_05775",31.0874840424023,-2.9257089281542,0.474240712345256,-5.11493185846144,3.13854236734709e-07,4.26667837697034e-06
"BPB1_04305",103.276265764081,-2.92302316450043,0.274043630211007,-8.84174232633966,9.42373551045915e-19,3.19873588364453e-17
"BPB1_04639",28.3627246485207,-2.9205620523889,0.606413903367482,-3.99160052061349,6.56288591090966e-05,0.000675952199640829
"BPB1_05783",29.7593776394621,-2.91886586928136,0.42911060732758,-5.63692863326219,1.73109810026009e-08,2.65418649065447e-07
"BPB1_04016",265.502778043832,-2.91285189724848,0.283140207322531,-8.5217564826459,1.57151542681477e-17,5.0186205671712e-16
"BPB1_04304",160.722710616877,-2.90557156990957,0.270860397677379,-8.88122291238322,6.61292840253856e-19,2.27324678907647e-17
"BPB1_04306",40.3064718018607,-2.90516599399023,0.371663234893579,-6.47135839163353,9.71257571636817e-11,1.73572089871652e-09
"BPB1_05940",459.848261119268,-2.89507347189308,0.140728316768538,-17.0191296740396,5.92446948270877e-65,1.06581205993931e-62
"BPB1_02209",38.1419597929747,-2.89283604215149,0.337825353545527,-7.08305642853125,1.41009222469476e-12,2.92702605256832e-11
